"IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3",SUBDIV
"00","09","BNSF","OR0900103","","","","","00","09","BNSF","OR0900103","","","00","09","19","1","0","AM","12","1","1","0","0","OREGON","VANCOUVER","","53","68","4","1","005","E","YVAW","4","0","7","Y","3333","1","","2","CGBX","006360","001","Y","","","000","","1","0","0","0","0","0","0","0","0","0","4","0","0","0","0","1","0","0","0","0","11045","3000","H021","H018","0","0","0","0","H021","2","1","005","14045","","53C011","0","000000","0","1","","1","1","01","30","01","30","1","8","","1","","OREGON","N","309","","2000","0","0","0","0","0","0","CLARK","011","","","","N","","","YARD JOB Y-VAW3281 TRAVELING WESTBOUND IN YARD LIMITS, WHEN CREW KICKED CAR CGBX 6360 DOWN ALCOA LEA","D AND CAR STARTED TO ROLL BACK AND EVENTUALLY ROLLED INTO CAR BNSF 722275 DUE TO FAILURE TO PROPERLY","SECURE HAND BRAKE ON CARS AND FAILURE TO APPLY HAND BRAKES ON CAR(S).  NO HAZARDOUS MATERIALS WERE","RELEASED.","","","","","","","","","","","","","","","","","","","","",
"00","09","BNSF","PR0900101","","","","","00","09","ROJZ","INDUSTRY","","","00","09","04","7","30","PM","13","0","0","0","0","POWDER RIVER","GILLETTE","","56","80","2","1","001","R","CLOA","3","2636","1","Y","LOOP","1","","4","BNSF","008933","001","","","","000","","3","0","0","0","0","0","0","0","0","0","120","0","0","0","0","0","0","0","0","0","45000","0","M299","","0","0","0","0","M299","4","1","001","45000","","56C005","0","000000","0","1","","1","1","05","45","05","45","1","8","","1","","POWDER","N","206","","2000","0","0","0","0","0","0","CAMPBELL","005","","","","N","","","TRAIN E-KCLBTM1-13 DIVERTED TO LOAD AT ROJO WITH THE BNSF 8933 PULLING THROUGH THE SILO WHEN OUT SPO","UT CAME OPEN DUMPING COAL IN THE BRAKE GRID AND COOLING FANS AND THE TURBO AND EXHAUST STACK FILLING","THEM.","","","","","","","","","","","","","","","","","","","","","",
"00","09","BNSF","MS0900100","","","","","00","09","BNSF","MS0900100","","","00","09","07","1","15","AM","01","0","0","0","0","MEMPHIS","CARBON HILL","671.1","01","65","4","2","012","R","MBIR","1","5732","1","Y","MAIN LINE","4","030.74","1","IHB","051493","017","N","","","000","","3","0","0","0","0","0","0","0","0","0","25","0","80","0","0","0","0","13","0","0","42622","30000","T207","","0","0","0","0","T207","1","4","012","72622","","01C127","0","000000","0","1","","1","","05","15","05","15","1","3","","1","","","H","156","","2000","0","0","0","0","0","0","WALKER","127","","","","N","","","TRAIN STALLED WHILE PULLING ASCENDING GRADE.  CREW BEGAN INSPECTION AND FOUND 13 CARS BEHIND 20 DERA","ILED DUE TO DETAIL FRACTURE FROM SHELLING OR HEAD CRACK.","","","","","","","","","","","","","","","","","","","","","","",
"00","09","BNSF","MT0900100","","","","","00","09","BNSF","MT0900100","","","00","09","06","6","10","PM","01","0","0","0","0","MONTANA","WILLISTON","","38","61","2","2","005","E","LMON","3","2451","1","Y","906","1","","2","CRGX","008409","004","N","","","000","","3","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","1","0","0","34840","500","H018","","0","0","0","0","H018","2","1","005","35340","","38C105","0","000000","0","1","","1","1","11","10","11","10","1","8","","1","","MONTAN","N","100","","2000","0","0","0","0","0","0","WILLIAMS","105","0","00","","N","","","A CAR LEFT IN A TRACK WITHOUT HAND BRAKE APPLIED, ROLLED OUT AND COLLIDED WITH A CONSIST OF ENGINES.","","","","","","","","","","","","","","","","","","","","","","","",
"00","09","BNSF","MT0900103","","","","","00","09","BNSF","MT0900103","","","00","09","14","6","20","AM","09","9","0","0","0","MONTANA","CORAM","1206.4","30","48","4","1","016","R","MPAS","3","8159","1","Y","MAIN","4","064.22","1","BN","953644","008","Y","BN","953644","008","Y","6","0","0","0","0","0","0","0","0","0","51","0","71","0","0","1","0","0","0","0","3423","7000","E21C","","0","0","0","0","E21C","1","4","016","10423","","30C029","0","000000","0","1","","1","1","05","20","05","20","1","8","","1","","MONTAN","E","236","","2000","0","0","0","0","0","0","FLATHEAD","029","","","","N","","","TRAIN LEAVING RESTRICTED SPEED AREA AFTER SLOWING TO STOP.  ENGINEER ACCELERATED FROM 6 MPH ON ATTAI","NING 16 MPH, THE TRAIN EXPERIENCED UNDESIRED EMERGENCY APPLICATION OF BRAKES DUE TO A CAR COMING APA","RT.  NO HAZARDOUS MATERIALS LEAKING.","","","","","","","","","","","","","","","","","","","","","",
"00","09","BNSF","NC0900201","00","09","ATK","064506","00","09","BNSF","NC0900201","","028743G","00","09","28","8","30","PM","07","0","0","0","0","NORTHERN CALIF","MODESTO EMPIRE JCT","1089.2","06","72","3","1","000","","","","0","","","MAIN","5","039.49","1","","","000","","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150000","M303","","0","0","1","0","M303","1","5","079","177358","","06C099","0","000000","0","","","","","","","","","1","7","","1","","","","134","","2000","0","0","0","0","0","0","STANISLAUS","099","","","","","","","MOTORIST DROVE AROUND GATES AND WAS IMPACTED BY AN AMTRAK TRAIN - THE ENSUING COLLISION DAMAGED THE","SIGNAL BUNGALO AND THE LOCOMOTIVE.","","","","","","","","","","","","","","","","","","","","","","",
"00","08","NS","002279","","","","","00","08","NS","002279","","","00","08","03","5","41","AM","12","0","0","0","0","LAKE","CJ144","144.00","39","62","4","2","008","E","LY45","1","0","7","Y","CLASS TRACK 28","1","","2","TTGX","981435","019","Y","","","000","","2","0","0","0","0","0","0","0","0","0","26","0","0","0","0","3","0","0","0","0","9800","200","H313","","0","0","0","0","H313","1","1","016","29538","","39C049","0","000000","0","1","","1","","05","56","05","56","3","2","","1L","","LAKE","L","239","","2000","0","0","0","0","0","0","FRANKLIN","049","","","","N","","","LY45, PULLING 26X0X1924 NORTH FROM CT28 WHEN ATW 102503 ROLLED NORTH OUT OF CT25 STRIKING 17TH HEAD","CAR, TTGX 981435, DERAILING TTGX 981435, TTGX 990319, TTGX 995302, AND ATW 102503.  DUE TO FAILURE O","F CRO TO PROPERLY RETARD SPEED OF CARS.","","","","","","","","","","","","","","","","","","","","","",
"00","08","NS","002279","","","","","00","08","NS","002279","","","00","08","03","5","41","AM","12","0","0","0","0","LAKE","CJ144","144.00","39","62","4","2","016","E","","1","0","6","N","CT25","1","","1","ATW","102503","001","Y","","","000","","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","1","0","0","0","0","19538","0","H313","","0","0","0","0","H313","1","1","016","29538","","39C049","0","000000","0","","","","","","","","","1","2","","1L","","LAKE","L","234","","2000","0","0","0","0","0","0","FRANKLIN","049","","","","N","","","LY45 PULLING 26X0X1924 NORTH FROM CT28 WHEN ATW 102503 ROLLED NORTH OUT OF CT25 STRIKING 17TH HEAD C","AR, TTGX 981435, DERAILING TTGX 981435, TTGX 990319, TTGX 995300 AND ATW 102503.  DUE FAILURE OF CRO","TO PROPERLY RETARD SPEED OF CARS.","","","","","","","","","","","","","","","","","","","","","",
"00","08","NS","002293","","","","","00","08","NS","002293","","","00","08","05","2","20","PM","01","0","0","0","0","POCAHONTAS","HOLTONSP","4.60","51","77","2","2","004","E","U59U","4","3000","1","Y","ST CHARLES MAIN LINE","2","001.0","1","MSDR","080642","024","N","","","000","","3","0","0","0","0","0","0","0","0","0","0","0","100","0","0","0","0","2","0","0","7450","2000","M405","","0","0","0","0","M405","1","2","004","9450","","51C105","0","000000","0","1","","1","","06","45","06","45","1","2","","1L","","POCAHO","J","285","","2000","0","0","0","0","0","0","LEE","105","","","","N","","","U59U9 MOVING WEST 3 UNITS AND 100 EMPTIES DERAILED 21ST CAR (MSDR 80642) AND 22ND CAR (NIHX 50374 AC","COUNT LEAD WHEEL LEAD TRUCK ON MSDR 80642, EMPTY HOPPER MOUNTED LOW RAIL IN A 21 DEGREE CURVE DUE TO","HIGH DRAFT FORCE GENERATED STARTING TRAIN ON GRADE WITH UNIT SLIPPAGE ON LUBRICATOR.","","","","","","","","","","","","","","","","","","","","","",
"00","08","NS","002241","","","","","00","08","NS","002241","","","00","08","01","8","0","PM","01","0","0","0","0","ILLINOIS","DECATUR","373.00","17","76","4","1","004","E","DB20","3","0","7","Y","GOODALE LEAD","1","","4","NSE","005462","001","N","","","000","","1","0","0","0","0","1","0","0","0","0","1","0","12","0","0","1","0","1","0","0","9933","0","T110","","0","0","0","0","T110","4","1","004","9933","","17C115","0","000000","0","1","","1","","05","","05","","1","4","","1L","","ILLINO","L","124","","2000","0","0","0","0","0","0","MACON","115","","","","N","","","DB20 PULLING 13 CARS WEST OFF GOODALE LEAD AT WEST END OF ADM WEST PLANT DERAILED ENGINE 5462 AND AD","MX 16820 AND GATX 23318.","","","","","","","","","","","","","","","","","","","","","","",
"00","08","TM","200042","","","","","00","08","UP","0800SA004","","","00","08","13","2","10","PM","01","2","0","0","0","SYSTEM","BLOOMINGTON","207.8","48","98","2","1","047","E","AMXM","1","3023","1","Y","","","","1","VICX","001941","045","N","VICX","001941","045","N","2","0","0","0","0","0","0","0","0","0","21","0","39","0","0","0","0","2","0","0","8400","0","E4TC","","0","0","0","0","E49C","1","3","047","128782","","48C469","0","000000","0","1","","1","","01","35","01","35","2","5","","2L","","SYSTEM","E","552","","2000","0","0","0","0","0","0","VICTORIA","469","","","","N","","","AMXMEJ13,  WITH 2 LOCOMOTIVES, 21 LOADS, 39 EMPTIES, 3,023 TRAILING TONS, 4,509 FEET IN LENGTH, WAS","TRAVELING NORTH ON THE UP BROWNSVILLE SUBDIVISION MAIN LINE. THE 45TH CAR, VICX 1941, AN EMPTY TANK","CAR DERAILED ITS LEADING TRUCK WHEELS AT MP 207.8, THEN DERAILED THE TRAILING TRUCK WHEELS OF CAR IN","FRONT OF IT, ALAX 61149 AN EMPTY COVERED HOPPER. THE TRUCKS ON VICX 1941 THEN TORE UP AIR LINE CAUS","ING THE TRAIN TO GO INTO EMERGENCY AT MP 210.  INVESTIGATION REVEALED THE BOLSTER BORE WORN, CAUSING","TRUCK HUNTING AND THE TRUCK WAS ALMOST TOUCHING AXLE.","","","","","","","","","","","","","","","","","","",
"00","08","UP","0800CB004","00","08","IANR","CRD0802001","00","08","UP","0800CB004","","","00","08","02","3","30","AM","01","0","0","0","0","COUNCIL BLUFFS","CEDAR RAPIDS","82.0","19","71","4","2","000","","","","0","","","YARD","1","","2","","","000","","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11104","T314","","0","0","0","0","T314","2","1","004","18859","","19C113","0","000000","0","","","","","","","","","1","6","W","1L","","COUBLU","N","201","","2000","0","0","0","0","0","0","LINN","113","","","","","","","IANR CREW SHOVING ON TRACK 14 WHEN HS23615 DERAILED ON SWITCH POINT: UNAWARE HS23615 HAD DERAILED, C","UT MADE AND WHEN THEY PULLED BACK OUT IMRL50647 AND HS23718 ALSO DERAILED. INAR CAR DAMAGE IS $1,107",".","","","","","","","","","","","","","","","","","","","","","",
"00","08","UP","0800CB006","","","","","00","08","UP","0800CB006","","","00","08","04","7","40","AM","01","0","0","0","0","COUNCIL BLUFFS","VALLEY","28.5","31","81","2","1","004","E","WVAV","4","8000","4","Y","YARD","1","","2","SPMW","007273","010","Y","SPMW","007273","010","Y","2","0","0","0","0","0","0","0","0","0","8","0","0","0","0","3","0","0","0","0","465","15595","E64C","T314","0","0","0","0","E64C","2","1","004","16060","","31C055","0","000000","0","1","","1","1","","40","","40","1","6","W","1L","","COUBLU","N","151","","2000","0","0","0","0","0","0","DOUGLAS","055","","","","N","","","WORK TRAIN SETTING CARS OUT ON SAND HOUSE TRACK WHEN FLANGE BUILT UP SPMW7273 CAUSED IT TO CLIMB SWI","TCH POINT DERAIL ALONG WITH SPMW7227 AND CNW110584.","","","","","","","","","","","","","","","","","","","","","","",
"00","08","UP","0800CB025","","","","","00","08","UP","0800CB025","","190336T","00","08","28","3","30","PM","07","0","0","0","0","COUNCIL BLUFFS","GRAND JUNCTION","222.0","19","90","2","2","063","E","ADVP","3","3569","1","Y","EAST MAIN","5","094.15","1","UP","009047","001","N","","","000","","2","0","0","0","0","0","0","0","0","0","0","0","67","0","0","0","0","0","0","0","48699","0","M302","M399","0","0","0","0","M302","1","5","063","48699","","19C073","0","000000","0","1","","1","","07","20","07","20","1","6","W","1L","","COUBLU","B","150","","2000","0","0","0","0","0","0","GREENE","073","","","","N","","","LEAD UNIT UP9047(ADVPR-27) STRUCK UNOCCUPIED TRACTOR/TRAILER THAT FAILED TO STOP AT CROSSING, BECAME","HIGH-CENTERED AND STALLED ON TRACKS. NO INJURIES.","","","","","","","","","","","","","","","","","","","","","","",
"00","08","PTO","AR08170006","","","","","00","08","PTO","AR08170006","","","00","08","16","1","15","AM","12","2","2","0","0","SYSTEM","PORTLAND","","41","50","4","1","002","E","YDCR","3","0","7","Y","GUILDS LAKE 30 LEAD","X","","2","DOWX","006329","003","Y","","","000","","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","2","0","0","0","0","18000","800","H021","H399","0","0","0","0","H021","2","X","002","18800","","41C051","0","000000","0","1","","1","1","01","45","01","45","1","8","","3S","","SYSTEM","I","228","","2000","0","0","0","0","0","0","MULTNOMAH","051","","","","N","","","CREW 351G WAS SWITCHING OUT INDUSTRY SET CARS FOR YEON AVE.  THE CREW HAD GONE INTO TRACK 32 TO PICK","UP ONE CAR AND CONTINUED SWITCHING ON TRACK 30.  CARS LEFT ON TRACK 32 ROLLED OUT CAUSING SIDESWIPE","AND DERAILMENT ON TRACK 30.","","","","","","","","","","","","","","","","","","","","","",
