"IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3",SUBDIV
"95","12","UP","1295VB006","","","","","95","12","UP","1295VB006","","595485R","95","12","08","3","5","PM","07","0","0","0","0","CENTRAL","POCASSET","426.6","40","40","2","1","049","E","5408","1","0","1","Y","SINGLE MAIN","4","011.27","1","UP","002166","001","N","","","","","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","15000","0","M399","","0","3","0","3","M399","1","4","049","15000","","40C051","1","000299","0","1","0","1","1","02","05","02","05","1","5","W","1L","0","CENTRA","E","73","3218","1995","0","1","0","0","0","2","GRADY","051","","","","N","","","LV054-08 WITH LEAD UNIT UP 2166 TRAVELING NORTH STRUCK A TRACTOR-TRAILER.","","","","","","","","","","","","","","","","","","","","","","","",
"95","12","UP","1295VB013","","","","","95","12","UP","1295VB013","","","95","12","14","12","15","PM","01","0","0","0","0","CENTRAL","WICHITA","480.0","20","49","2","1","004","E","5214","4","5341","7","Y","SIDING","1","","3","UP","079384","017","Y","","","","","1","0","0","0","0","0","0","0","0","0","41","0","2","0","0","3","0","0","0","0","49613","67069","T110","","0","0","0","0","T110","3","1","004","116682","","20C173","0","000000","0","1","0","1","1","04","15","04","15","1","6","W","1L","0","CENTRA","N","119","3219","1995","0","0","0","0","0","0","SEDGWICK","173","","","","N","","","YWH52-14 PULLING LOADED CARS SOUTH FROM TRACK 401, DERAILED 3 CARS ACCOUNT WIDE GAUGE DUE TO DEFECTI","VE OR MISSING TIES.","","","","","","","","","","","","","","","","","","","","","","",
"95","12","WC","G2810","","","","","95","12","WC","G2810","X030","","95","12","13","4","45","AM","04","0","0","0","0","WESTERN","BRADLEY","YARD","55","7","4","2","001","E","L015","3","580","1","Y","TRACK 2","1","","2","ENG","003025","001","","","","","","1","0","0","0","0","1","0","0","0","0","4","0","8","0","0","0","0","0","0","0","6000","400","H401","","0","0","0","0","H401","1","2","009","29000","","55C069","0","000000","0","1","0","1","0","06","45","06","45","3","4","","3L","0","WESTER","N","467","3224","1995","0","0","0","0","0","0","LINCOLN","069","00","00","","N","","","WC TRAIN L015-12 WAS PULLING CARS OFF TRACK 2 IN THE BRADLEY YARD WHEN THE ENGINEER FAILED TO STOP A","T THE CLEARANCE POINT, CAUSING ENGINE 3025 TO FOUL MAIN LINE TRACK. AT THE SAME TIME, WC TRAIN L0910","WAS PULLING OUT OF BRADLEY ON THE MAIN LINE TRACK. ENGINE 3025 STRUCK THE SIDE OF THE L0910'S TRAIN","CAUSING DAMAGE TO 11 CARS BUT NOT DERAILING THEM. ONLY ENGINE 3025 WAS DERAILED IN THE INCIDENT. L0","15'S CREW NOTIFIED L0910'S CREW THAT THEY HAD JUST `CORNERED` THEM.","","","","","","","","","","","","","","","","","","","",
"95","12","UP","1295WT007","","","","","95","12","UP","1295WT007","","","95","12","12","3","15","AM","01","0","0","0","0","WESTERN TERMINAL","POCATELLO","214.2","16","35","4","3","005","E","09","3","2598","7","Y","YRD CRS OVR","1","","2","CAGX","000279","012","Y","","","","","2","0","0","0","0","0","0","0","0","0","20","0","0","0","0","3","0","0","0","0","27000","9000","H704","","0","0","0","0","H704","2","1","005","36000","","16C005","0","000000","0","1","0","1","0","03","45","03","45","1","8","W","1L","0","WETERM","N","166","3220","1995","0","0","0","0","0","0","BANNOCK","005","","","","N","","","YPC35 CREW WAS SHOVING INTO TIE PLANT 4. 12 CARS WERE SHOVED INTO THE TIE PLANT AND 3 CARS DERAILED","ON THE TIE PLANT 1 SWITCH. SWITCH HAD BEEN PREVIOUSLY RUN THROUGH.","","","","","","","","","","","","","","","","","","","","","","",
"95","12","DMIR","9508","","","","","95","12","USOZ","INDUSTRY","","","95","12","09","2","30","PM","01","0","0","0","0","MISSABE","MINNTAC","IND","27","-8","2","1","005","E","1000","2","3643","1","Y","MINNTAC TRACK","X","","4","MP","055222","018","Y","","","","","3","0","0","0","0","0","0","0","0","0","34","0","0","0","0","5","0","0","0","0","23182","13260","T311","","0","0","0","0","T311","4","0","005","36442","","27C137","0","000000","0","1","0","1","1","05","00","05","00","1","4","W","2L","0","MISSAB","M","193","3095","1995","0","0","0","0","0","0","ST LOUIS","137","","","","N","","","THE 1000 MINNTAC LIMESTONE WAS SHOVING 34 LIMESTONE LOADS BACK TOWARD #4 CRUSHER AT MINNTAC PLANT WH","EN THE 20TH CAR FROM THE LEADING END WENT OVER SWITCH 82-A, POINT OPENED AND DERAILED 5 CARS.","","","","","","","","","","","","","","","","","","","","","","",
"95","12","WC","G2811","","","","","95","12","WC","G2811","X030","","95","12","29","6","15","AM","01","4","1","0","0","EASTERN","FOND DU LAC","YARD","55","18","1","1","003","E","T001","4","2571","1","Y","TRACK 54","1","","2","KCS","170399","014","N","","","","","3","0","0","0","0","0","0","0","0","0","12","0","40","0","0","0","0","6","0","0","4500","5000","H702","","0","0","0","0","H702","2","1","003","9500","","55C039","0","000000","0","1","0","1","0","07","00","07","00","1","4","","3L","1","EASTER","N","276","3225","1995","0","0","0","0","0","0","FOND DU LAC","039","00","00","","N","","","TRAIN T001 WAS IN THE PROCESS OF DOUBLING TRAIN WHEN THEY RAN THROUGH TRACK 54 SWITCH. THE CONDUCTOR","WAS UNAWARE OF THE SWITCH AND FAILED TO LINE IT FOR THEIR MOVEMENT. WHEN T001 STARTED TO PULL THEIR","TRAIN, AT APPROX. 3 MPH, THEY CAME BACK THROUGH THE SWITCH DERAILING 6 CARS.","","","","","","","","","","","","","","","","","","","","","",
"95","12","WPRR","95W126D","","","","","95","12","WPRR","95W126D","","","95","12","23","7","0","AM","01","0","0","0","0","SYSTEM","MCCOY","723.56","41","27","1","1","010","E","WEST","3","3543","1","Y","WESTSIDE DISTRICT MA","X","0019.0","1","WP","002304","003","N","","","","","3","0","0","0","0","1","0","0","0","0","17","0","40","0","0","3","0","0","0","0","16500","6083","T220","","0","0","0","0","T220","1","0","010","22583","","41C053","0","000000","0","1","0","1","0","11","00","11","00","1","8","","3L","0","SYSTEM","M","89","3226","1995","0","0","0","0","0","0","POLK","053","","","","N","","","EASTWARD WESTSIDE DERAILED TRAILING TRUCK OF 3RD UNIT AND 3 HEAD CARS DUE TO BROKEN RAIL.","","","","","","","","","","","","","","","","","","","","","","","",
"95","12","UP","1295SL003","","","","","95","12","UP","1295SL003","","","95","12","11","3","30","PM","01","0","0","0","0","ST LOUIS","SALEM","252.0","17","30","2","2","004","E","11","1","5311","1","Y","SINGLE MAIN","4","037.50","1","GATX","045953","001","N","GATX","045953","001","N","2","0","0","0","0","0","0","0","0","0","23","0","77","0","0","0","0","3","0","0","14300","8500","E67C","","0","0","0","0","E67C","1","4","004","22800","","17C121","0","000000","0","1","0","1","1","09","30","09","30","1","6","W","1L","0","STLOUI","M","124","3213","1995","0","0","0","0","0","0","MARION","121","","","","N","","","WHEN SHOVING BACK NORTHWARD TOWARD YARD, EXCESSIVE TREAD CAUSED GATX 45953 TO DERAIL & PULL HATX 226","15 & PPGS 12973 OFF TOO.","","","","","","","","","","","","","","","","","","","","","","",
"95","12","TCT","TCTNO1","","","","","95","12","UP","1295ST007","","","95","12","19","2","0","AM","01","3","3","0","0","SYSTEM","TEXAS CITY","","48","40","4","1","005","E","1100","2","3000","7","Y","GH&H #2","2","","3","STEX","026802","059","Y","","","","","1","0","0","0","0","0","0","0","0","0","30","0","30","0","0","5","0","0","0","0","30000","0","T319","T001","0","0","0","0","T001","2","2","005","68400","","48C167","0","000000","0","1","0","1","1","03","00","03","00","2","5","","3S","1","SYSTEM","NM","184","3192","1995","0","0","0","0","0","0","GALVESTON","167","","","","N","","","TCT YARD ENGINE JOB DELIVERING A CUT OF 60 CARS TO UP SHOVING INTO UP YARD, LEAD AXLE OF LEAD TRUCK","ON SECOND CAR CLIMBED SWITCH POINT. TRAIN TRAVELED APPROX. 200 FEET BEFORE STOPPING.","","","","","","","","","","","","","","","","","","","","","","",
"95","12","UP","1295ST007","95","12","TCT","TCTNO1","95","12","UP","1295ST007","","","95","12","19","2","35","AM","01","0","0","0","0","SOUTHERN TERMINALS","TEXCITY","222.8","48","40","4","2","000","","","","0","","","YARD","1","","2","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38400","T001","T110","0","0","0","0","T001","2","2","005","68400","","48C167","0","000000","0","","","","","","","","","1","5","W","1L","1","SOUTER","N","152","3215","1995","0","0","0","0","0","0","GALVESTON","167","","","","N","","","TEXAS CITY TERMINAL RAILWAY CO WAS SHOVING INTERCHANGE CUT INTO UPRR YARD AT TEXAS CITY. REAR SET OF","TRUCKS OF THE LEAD CAR DERAILED AT THE SWITCH POINT.","","","","","","","","","","","","","","","","","","","","","","",
"95","12","SOO","9512H0849","","","","","95","12","UP","1295TC012","","","95","12","12","5","45","AM","01","0","0","0","0","HEARTLAND","ST PAUL","","27","-5","4","2","002","E","4759","1","5500","7","Y","","","","","NSPX","094566","058","Y","","","","","3","0","0","0","0","0","0","0","0","0","55","0","0","0","0","1","0","0","0","0","300","0","M599","","0","0","0","0","M599","","0","002","300","","27C123","0","000000","0","1","0","1","0","","","","","1","4","W","1L","0","HEARTL","NI","157","3169","1995","0","0","0","0","0","0","RAMSEY","123","","","","N","","","DUE TO TIME THAT HAS ELASPED SINCE BEING NOTIFIED THAT THE UP REPORTED THIS MISHAP AS AN FRA REPORTA","BLE INCIDENT, WE ARE UNABLE TO DETERMINE CAUSE OF MISHAP.","","","","","","","","","","","","","","","","","","","","","","",
"95","12","UP","1295VB002","","","","","95","12","UP","1295VB002","","","95","12","02","4","50","PM","01","7","2","0","0","CENTRAL","RAY","662.9","48","69","2","1","008","E","02","1","5613","1","Y","YARD","1","","2","GPFX","010461","038","Y","","","","","6","0","0","0","0","0","0","0","0","0","42","0","39","0","0","10","0","4","0","0","5539","2000","T221","","0","0","0","0","T221","2","1","008","7539","","48C181","0","000000","0","1","0","1","0","06","50","06","50","1","5","W","1L","1","CENTRA","N","142","3216","1995","0","0","0","0","0","0","GRAYSON","181","","","","N","","","HEAD/WEB SEPERATION ON GAUGE SIDE OF INSIDE RAIL IN A LEFT HAND TURN ALLOWING WHEELS TO FALL TO THE","INSIDE, FORCING OUTSIDE RAIL TO ROLL OVER.","","","","","","","","","","","","","","","","","","","","","","",
"95","12","UP","1295VB003","","","","","95","12","UP","1295VB003","","","95","12","03","6","5","AM","01","0","0","0","0","CENTRAL","PARSONS","136.2","20","40","4","2","011","E","3502","","1800","7","Y","YARD","1","","2","PLCX","021694","020","N","","","","","2","0","0","0","0","0","0","0","0","0","27","0","17","0","0","0","0","5","0","0","11300","13300","H601","","0","0","0","0","H601","2","1","011","24600","","20C099","0","000000","0","1","0","1","1","06","39","06","39","1","6","W","1L","0","CENTRA","N","37","3217","1995","0","0","0","0","0","0","LABETTE","099","","","","N","","","EXCESSIVE SPEED ON COUPLING ON CURVE.","","","","","","","","","","","","","","","","","","","","","","","",
"95","12","UP","1295NP005","","","","","95","12","UP","1295NP005","","","95","12","06","1","0","AM","12","0","0","0","0","NORTH PLATTE","NPLTEAST","287.8","31","30","4","2","004","E","3605","3","2395","7","Y","YARD","1","","2","ETTX","950731","001","Y","","","","","2","0","0","0","0","0","0","0","0","0","12","0","19","0","0","1","0","0","0","0","2727","2400","H999","","0","0","0","0","H999","2","1","004","27435","","31C111","0","000000","0","1","0","1","1","01","00","01","00","1","6","W","1L","0","NORPLA","N","225","3207","1995","0","0","0","0","0","0","LINCOLN","111","","","","N","","","YNP34-05 JOB COUPLED INTO CARS LEFT TO FOUL ON BOWL 50, MADE A JOINT, ATTEMPED TO SHOVE EAST, UNABLE","TO DO SO. YNP36-05 PULLED DOWN B 54 DOWN B 50 WHICH HAD BEEN SHOVED AGAINST CAUSING 8 CARS TO SIDES","WIPED & 4 CARS TO DERAIL.","","","","","","","","","","","","","","","","","","","","","",
"95","12","UP","1295NP005","","","","","95","12","UP","1295NP005","","","95","12","06","1","0","AM","12","0","0","0","0","NORTH PLATTE","NPLTEAST","287.8","31","30","4","2","000","E","3405","3","1921","7","Y","YARD","1","","2","TTGX","973661","024","N","","","","","2","0","0","0","0","0","0","0","0","0","21","0","8","0","0","4","0","0","0","0","22308","0","H999","","0","0","0","0","H999","2","1","004","27435","","31C111","0","000000","0","1","0","1","1","02","00","02","00","3","6","W","1L","0","NORPLA","N","225","3208","1995","0","0","0","0","0","0","LINCOLN","111","","","","N","","","YNP34-05 JOB COUPLED INTO CARS LEFT TO FOUL ON BOWL 50, MADE A JOINT, ATTEMPED TO SHOVE EAST, UNABLE","TO DO SO. YNP36-05 PULLED DOWN B 54 DOWN B 50 WHICH HAD BEEN SHOVED AGAINST CAUSING 8 CARS TO SIDES","WIPED & 4 CARS TO DERAIL.","","","","","","","","","","","","","","","","","","","","","",
"95","12","UP","1295NP010","","","","","95","12","UP","1295NP010","","","95","12","22","7","10","AM","12","0","0","0","0","NORTH PLATTE","NPLTEAST","285.3","31","16","2","6","009","E","4121","4","0","7","Y","YARD","1","","2","DTTX","072042","076","Y","","","","","2","0","0","0","0","0","0","0","0","0","77","0","0","0","0","2","0","0","0","0","5000","31000","H702","","0","0","0","0","H702","2","1","009","36000","","31C111","0","000000","0","1","0","1","1","07","10","07","10","1","6","W","1L","0","NORPLA","N","196","3209","1995","0","0","0","0","0","0","LINCOLN","111","","","","N","","","YNP41-21 JOB WHILE TRIMMING NPOAT-22 FAILED TO PROTECT MOVEMENT INTO TRK 210 & RAN THRU SWITCH @ EE","VAN YARD. THEY THEN MADE REVERSE MOVEMENT INTO RECEIVING YARD DERAILING 2 SETS OF DOUBLE STACKS.","","","","","","","","","","","","","","","","","","","","","","",
"95","12","UP","1295NP012","","","","","95","12","UP","1295NP012","","","95","12","19","6","10","AM","12","0","0","0","0","NORTH PLATTE","NPLTEAST","285.5","31","13","4","2","005","E","CAR","3","0","5","Y","YARD","1","","2","UP","034370","001","N","","","","","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","500","10000","H210","","0","0","0","0","H210","2","1","005","10500","","31C111","0","000000","0","1","0","1","1","06","10","06","10","1","6","W","1L","0","NORPLA","NM","199","3210","1995","0","0","0","0","0","0","LINCOLN","111","","","","N","","","WHILE VAN YARD CREW (YNP41-18) WAS SPOTTING RIP TRACK 501, DID NOT STOP MOVEMENT CAUSING CAR UP 3437","0 TO ROLL INTO DOOR AT RIP TRACK, SUSTAINING SUBSTANTIAL DAMAGE TO EAST DOOR AT RIP TRACK FACILITY.","","","","","","","","","","","","","","","","","","","","","","",
"95","12","UP","1295PC003","","","","","95","12","UP","1295PC003","","","95","12","04","4","35","AM","01","0","0","0","0","BOISE","THEDALLES","88.0","41","40","4","2","061","E","02","4","1880","1","Y","SINGLE MAIN","4","026.04","1","NS","015589","005","Y","","","","","2","0","0","0","0","0","0","0","0","0","21","0","0","0","0","11","0","0","0","0","538064","52000","T299","","0","0","0","0","T299","1","4","061","590064","","41C065","0","000000","0","1","0","1","0","03","05","03","05","1","8","W","1L","0","BOISE","G","124","3211","1995","0","0","0","0","0","0","WASCO","065","","","","N","","","TRAIN TRAVELING WESTBOUND AT 61 MPH WHEN DERAILED ON BROKEN RAIL AT MP 88 CAUSING 11 CARS TO DERAIL","2 OF WHICH WERE 5 PACKS.","","","","","","","","","","","","","","","","","","","","","","",
